Video,Frame,Persona,Articulación,X,Y,Confianza
1,236,0,7,0.0,0.0,0.0
1,236,0,8,1383.4059,314.7152,0.8131163
1,236,0,9,1372.9069,314.5998,0.8361567
1,236,0,10,1393.841,461.2985,0.7649214
1,236,0,11,1388.393,602.7139,0.6725749
1,236,0,12,1393.889,314.89304,0.8193133
1,236,0,13,1398.8138,461.57147,0.7698982
1,236,0,14,1388.3904,602.647,0.69601816
1,236,0,15,1398.9166,84.189804,0.8900003
1,236,0,16,1414.8125,89.50351,0.32396618
1,236,0,17,1357.1798,94.89352,0.82327366
1,236,0,18,0.0,0.0,0.0
1,236,0,19,1435.6338,644.5607,0.45693624
1,236,0,20,1430.4741,629.1645,0.4421119
1,236,0,21,1367.6252,608.09644,0.4587427
1,236,0,22,1435.6449,639.38025,0.64394003
1,236,0,23,1414.7207,639.49725,0.5886574
1,236,0,24,1372.6869,613.18036,0.6571492
1,236,1,0,1618.8466,760.0598,0.9582757
1,236,1,1,1608.537,786.31665,0.9434148
1,236,1,2,1577.1544,786.1772,0.94300574
1,236,1,3,1571.8083,843.7821,0.9526836
1,236,1,4,1608.4532,812.2353,0.84290314
1,236,1,5,1639.8213,791.5667,0.87805367
1,236,1,6,1645.304,848.90753,0.8915944
1,236,1,7,1624.2112,801.8856,0.77846533
1,236,1,8,1603.3107,869.8625,0.6590101
1,236,1,9,1577.2963,869.9153,0.6918334
1,236,1,10,1571.9617,885.54706,0.19284308
1,236,1,11,0.0,0.0,0.0
1,236,1,12,1619.0444,869.86865,0.632563
1,236,1,13,1629.52,870.0711,0.089316115
1,236,1,14,0.0,0.0,0.0
1,236,1,15,1613.5533,749.6775,0.98087275
1,236,1,16,1624.2545,749.6627,0.9350301
1,236,1,17,1592.9237,759.8555,0.8939625
1,236,1,18,1634.7867,759.818,0.3849494
1,236,1,19,0.0,0.0,0.0
1,236,1,20,0.0,0.0,0.0
1,236,1,21,0.0,0.0,0.0
1,236,1,22,0.0,0.0,0.0
1,236,1,23,0.0,0.0,0.0
1,236,1,24,0.0,0.0,0.0
1,237,0,0,1404.1942,99.99234,0.9361554
1,237,0,1,1378.0035,152.50313,0.89060646
1,237,0,2,1351.8558,147.07338,0.9285628
1,237,0,3,1367.52,68.60599,0.8279255
1,237,0,4,1383.2043,10.886195,0.5773555
1,237,0,5,1398.9965,162.72896,0.8517194
1,237,0,6,1414.7019,84.16878,0.6872794
1,237,0,7,1409.5266,58.055504,0.58341366
1,237,0,8,1378.2174,319.92902,0.84938323
1,237,0,9,1367.5966,314.9357,0.8905325
1,237,0,10,1383.3197,466.74118,0.8653356
1,237,0,11,1377.946,602.98395,0.85639673
1,237,0,12,1393.8279,320.08084,0.8381711
1,237,0,13,1393.6758,471.77844,0.8630218
1,237,0,14,1378.18,602.74945,0.82539433
1,237,0,15,1393.8041,89.60498,0.89277947
1,237,0,16,1409.5966,94.767456,0.7560573
1,237,0,17,1362.3429,100.00466,0.73721737
1,237,0,18,0.0,0.0,0.0
1,237,0,19,1425.281,644.596,0.44759247
1,237,0,20,1430.3073,634.2175,0.44877088
1,237,0,21,1362.376,613.369,0.42492077
1,237,0,22,1430.477,644.57434,0.77172285
1,237,0,23,1409.3916,644.78174,0.73620623
1,237,0,24,1362.3563,618.5843,0.7785809
1,237,1,0,1618.8372,760.06836,0.95711774
1,237,1,1,1608.5503,786.3116,0.9409579
1,237,1,2,1577.1908,786.19257,0.93584156
1,237,1,3,1571.8877,843.73395,0.94607115
1,237,1,4,1608.5615,807.06067,0.8336
1,237,1,5,1639.8279,791.5669,0.87667
1,237,1,6,1645.3094,848.95245,0.8995185
1,237,1,7,1624.251,801.8511,0.78185165
1,237,1,8,1603.3153,864.9683,0.65104544
1,237,1,9,1582.1919,869.8748,0.6819518
1,237,1,10,1571.9224,885.5753,0.17652872
1,237,1,11,0.0,0.0,0.0
1,237,1,12,1619.0255,869.8549,0.62366265
1,237,1,13,1624.3036,875.18774,0.08326431
1,237,1,14,0.0,0.0,0.0
1,237,1,15,1613.5519,754.605,0.98032457
1,237,1,16,1624.2365,749.6676,0.93597007
1,237,1,17,1592.8938,759.8782,0.8876249
1,237,1,18,1634.7659,759.818,0.39212716
1,237,1,19,0.0,0.0,0.0
1,237,1,20,0.0,0.0,0.0
1,237,1,21,0.0,0.0,0.0
1,237,1,22,0.0,0.0,0.0
1,237,1,23,0.0,0.0,0.0
1,237,1,24,0.0,0.0,0.0
1,238,0,0,1399.1703,100.0292,0.9465398
1,238,0,1,1372.939,162.773,0.9149218
1,238,0,2,1341.4636,152.5445,0.87153864
1,238,0,3,1341.2614,79.00095,0.86654985
1,238,0,4,1362.2999,10.89856,0.7118722
1,238,0,5,1404.2686,162.89076,0.8892995
1,238,0,6,1435.5266,79.14413,0.85926026
1,238,0,7,1409.6603,47.56767,0.67121536
1,238,0,8,1383.307,340.7917,0.8896806
1,238,0,9,1362.266,335.69736,0.91286516
1,238,0,10,1367.743,476.9876,0.9488666
1,238,0,11,1362.1677,608.1772,0.93904567
1,238,0,12,1404.2252,340.87976,0.89922273
1,238,0,13,1399.0364,482.2215,0.9192041
1,238,0,14,1383.3395,613.1803,0.8725733
1,238,0,15,1388.6184,94.60152,0.8777277
1,238,0,16,1409.4769,94.74452,0.77835584
1,238,0,17,1357.2925,105.286224,0.7569219
1,238,0,18,0.0,0.0,0.0
1,238,0,19,1425.0776,655.0928,0.73128104
1,238,0,20,1425.2607,644.6394,0.7547157
1,238,0,21,1372.7495,623.9072,0.45269093
1,238,0,22,1404.4109,649.9278,0.7250048
1,238,0,23,1383.31,655.0785,0.6761267
1,238,0,24,1351.7017,623.83386,0.80859816
1,238,1,0,1619.047,760.05817,0.95028883
1,238,1,1,1608.5726,786.36896,0.9385109
1,238,1,2,1577.2366,786.1937,0.9308007
1,238,1,3,1571.8748,843.8314,0.95153147
1,238,1,4,1608.6024,812.53107,0.8423812
1,238,1,5,1639.8156,796.5628,0.8818196
1,238,1,6,1650.2668,848.9509,0.907592
1,238,1,7,1624.386,807.0063,0.7505061
1,238,1,8,1603.306,864.9612,0.61407375
1,238,1,9,1577.3137,869.85754,0.6456743
1,238,1,10,1577.0571,880.4825,0.1319374
1,238,1,11,0.0,0.0,0.0
1,238,1,12,1619.032,864.97144,0.5867859
1,238,1,13,1634.6664,864.86676,0.07384908
1,238,1,14,0.0,0.0,0.0
1,238,1,15,1613.6974,754.60583,0.97906387
1,238,1,16,1629.3563,754.60016,0.9298475
1,238,1,17,1597.9536,759.8932,0.90179205
1,238,1,18,1634.8479,759.9576,0.30382097
1,238,1,19,0.0,0.0,0.0
1,238,1,20,0.0,0.0,0.0
1,238,1,21,0.0,0.0,0.0
1,238,1,22,0.0,0.0,0.0
1,238,1,23,0.0,0.0,0.0
1,238,1,24,0.0,0.0,0.0
1,239,0,0,1393.7695,115.926285,0.9212176
1,239,0,1,1367.753,178.44801,0.92030865
1,239,0,2,1330.8492,178.43968,0.89290303
1,239,0,3,1310.0868,100.18028,0.9564831
1,239,0,4,1325.7429,42.22808,0.68663806
1,239,0,5,1404.3671,178.42175,0.8724371
1,239,0,6,1435.6182,100.004105,0.9376419
1,239,0,7,1409.3313,52.79983,0.8126891
1,239,0,8,1383.2266,351.58304,0.9188321
1,239,0,9,1357.0233,351.37875,0.92389077
1,239,0,10,1357.1962,487.59183,0.96870065
1,239,0,11,1346.6962,628.9227,0.8903519
1,239,0,12,1404.4039,356.60733,0.9093173
1,239,0,13,1398.9143,493.0023,0.9066906
1,239,0,14,1372.9097,623.92346,0.88558125
1,239,0,15,1377.9305,110.46003,0.917422
1,239,0,16,1399.0017,110.51067,0.8254763
1,239,0,17,1351.7584,131.36812,0.8122678
1,239,0,18,0.0,0.0,0.0
1,239,0,19,1414.7155,670.87756,0.752098
1,239,0,20,1414.8044,655.2953,0.7761926
1,239,0,21,1362.2883,639.41174,0.5051409
1,239,0,22,1399.0378,665.7703,0.79093117
1,239,0,23,1372.8287,670.81714,0.73972756
1,239,0,24,1336.0099,639.669,0.82591885
1,239,1,0,1619.0198,765.13544,0.9494891
1,239,1,1,1608.5957,791.3649,0.9376298
1,239,1,2,1577.2825,786.31635,0.92043704
1,239,1,3,1571.9008,843.68494,0.93510693
1,239,1,4,1608.6389,812.5262,0.8484021
1,239,1,5,1639.8293,796.685,0.8779618
1,239,1,6,1650.256,848.8776,0.8591875
1,239,1,7,1629.4733,807.23413,0.7182894
1,239,1,8,1603.226,864.9035,0.4846026
1,239,1,9,1582.2262,864.89185,0.52257407
1,239,1,10,1582.3212,875.3624,0.06056092
1,239,1,11,0.0,0.0,0.0
1,239,1,12,1614.0007,864.9464,0.44944
1,239,1,13,0.0,0.0,0.0
1,239,1,14,0.0,0.0,0.0
1,239,1,15,1613.6647,754.84344,0.9719945
1,239,1,16,1624.3746,754.81085,0.9255808
1,239,1,17,1597.9744,760.0894,0.90531194
1,239,1,18,1634.7697,760.08685,0.32733232
1,239,1,19,0.0,0.0,0.0
1,239,1,20,0.0,0.0,0.0
1,239,1,21,0.0,0.0,0.0
1,239,1,22,0.0,0.0,0.0
1,239,1,23,0.0,0.0,0.0
1,239,1,24,0.0,0.0,0.0
1,240,0,0,1393.5844,147.35294,0.9338849
1,240,0,1,1367.5175,194.48483,0.9256906
1,240,0,2,1325.7589,199.46269,0.90654546
1,240,0,3,1283.9064,131.54863,0.965023
1,240,0,4,1304.7273,57.930733,0.86454153
1,240,0,5,1404.3546,194.21399,0.9130997
1,240,0,6,1435.6326,126.235634,0.94863373
1,240,0,7,1409.6066,63.489357,0.86559314
1,240,0,8,1377.969,377.54843,0.8871367
1,240,0,9,1351.7716,372.44962,0.8856007
1,240,0,10,1351.6887,513.7317,0.9529407
1,240,0,11,1330.8973,649.8739,0.92425495
1,240,0,12,1404.306,377.6405,0.8971257
1,240,0,13,1393.684,518.988,0.9318674
1,240,0,14,1367.518,644.8245,0.9629387
1,240,0,15,1372.7035,141.91638,0.93022364
1,240,0,16,1393.8522,141.84671,0.82192934
1,240,0,17,1341.5052,152.55771,0.8493499
1,240,0,18,0.0,0.0,0.0
1,240,0,19,1399.1057,686.5097,0.79774386
1,240,0,20,1404.3132,676.1332,0.8030896
1,240,0,21,1357.0182,655.14667,0.66571933
1,240,0,22,1362.3973,681.455,0.7952902
1,240,0,23,1341.4861,681.579,0.7557726
1,240,0,24,1325.5303,660.4314,0.85744333
1,240,1,0,1619.0262,765.1184,0.95561886
1,240,1,1,1608.641,791.45013,0.9436113
1,240,1,2,1577.2585,791.28253,0.92527133
1,240,1,3,1576.9581,843.7676,0.93420756
1,240,1,4,1613.6102,812.20355,0.8656821
1,240,1,5,1639.9736,796.7904,0.8927406
1,240,1,6,1645.3392,848.8651,0.83977747
1,240,1,7,1629.5428,812.3058,0.71406335
1,240,1,8,1603.3381,870.0743,0.48782152
1,240,1,9,1582.3086,870.0654,0.5160796
1,240,1,10,1582.36,880.58154,0.05117658
1,240,1,11,0.0,0.0,0.0
1,240,1,12,1618.956,870.1089,0.4616263
1,240,1,13,0.0,0.0,0.0
1,240,1,14,0.0,0.0,0.0
1,240,1,15,1613.653,754.8318,0.97932696
1,240,1,16,1624.3915,754.78656,0.93609214
1,240,1,17,1597.9076,760.1261,0.916994
1,240,1,18,1634.8234,760.0516,0.36994895
1,240,1,19,0.0,0.0,0.0
1,240,1,20,0.0,0.0,0.0
1,240,1,21,0.0,0.0,0.0
1,240,1,22,0.0,0.0,0.0
1,240,1,23,0.0,0.0,0.0
1,240,1,24,0.0,0.0,0.0
1,241,0,0,1383.136,173.39226,0.9211727
1,241,0,1,1362.1646,225.59102,0.9561121
1,241,0,2,1315.2214,225.62195,0.89924026
1,241,0,3,1268.0043,162.90526,0.9256814
1,241,0,4,1278.5747,89.40137,0.9041667
1,241,0,5,1399.1138,220.60335,0.91026235
1,241,0,6,1435.5894,141.9162,0.95277435
1,241,0,7,1404.1371,79.01689,0.8817399
1,241,0,8,1372.7192,403.66788,0.91459227
1,241,0,9,1346.6152,398.65115,0.894
1,241,0,10,1336.2133,529.62164,0.9076238
1,241,0,11,1320.4484,671.03217,0.9391401
1,241,0,12,1399.1459,403.75076,0.91862094
1,241,0,13,1383.3091,545.09485,0.88839805
1,241,0,14,1357.2318,681.3006,0.96738124
1,241,0,15,1362.4163,162.98505,0.9417127
1,241,0,16,1388.3723,162.79813,0.7910949
1,241,0,17,1330.8907,183.64372,0.86248505
1,241,0,18,0.0,0.0,0.0
1,241,0,19,1372.9591,712.7516,0.76851726
1,241,0,20,1388.4956,702.3933,0.7876789
1,241,0,21,1351.7931,691.8256,0.72167474
1,241,0,22,1341.3894,707.476,0.8395028
1,241,0,23,1320.4054,702.4899,0.8316497
1,241,0,24,1315.3302,686.5002,0.8646814
1,241,1,0,1619.1787,765.10864,0.95378053
1,241,1,1,1613.5812,796.58563,0.94307184
1,241,1,2,1582.2096,791.5201,0.90964454
1,241,1,3,1576.9762,843.91437,0.93109703
1,241,1,4,1608.5372,812.507,0.8580733
1,241,1,5,1644.9819,801.8795,0.91184783
1,241,1,6,1650.3883,849.129,0.87475413
1,241,1,7,1629.4585,812.43256,0.75430644
1,241,1,8,1608.5778,875.33813,0.5319065
1,241,1,9,1587.6908,880.36957,0.5476432
1,241,1,10,0.0,0.0,0.0
1,241,1,11,0.0,0.0,0.0
1,241,1,12,1624.3494,875.2873,0.49347582
1,241,1,13,0.0,0.0,0.0
1,241,1,14,0.0,0.0,0.0
1,241,1,15,1613.733,754.8165,0.98077327
1,241,1,16,1629.4314,754.7824,0.93976456
1,241,1,17,1597.9614,765.0557,0.92075014
1,241,1,18,1634.8357,765.15607,0.2869921
1,241,1,19,0.0,0.0,0.0
1,241,1,20,0.0,0.0,0.0
1,241,1,21,0.0,0.0,0.0
1,241,1,22,0.0,0.0,0.0
1,241,1,23,0.0,0.0,0.0
1,241,1,24,0.0,0.0,0.0
1,242,0,0,1372.6978,199.70555,0.9215185
1,242,0,1,1356.9159,251.80077,0.92147774
1,242,0,2,1304.6627,257.11932,0.8842241
1,242,0,3,1242.0232,204.91856,0.9390804
1,242,0,4,1252.4664,126.26366,0.88461846
1,242,0,5,1399.0251,246.80193,0.8852262
1,242,0,6,1435.79,173.34917,0.9408652
1,242,0,7,1399.022,105.2499,0.89839554
1,242,0,8,1367.6715,435.0408,0.92968434
1,242,0,9,1346.4915,430.021,0.9036567
1,242,0,10,1325.5223,560.9944,0.9365867
1,242,0,11,1309.8572,707.6629,0.9120382
1,242,0,12,1398.9598,435.11783,0.9162361
1,242,0,13,1378.0155,571.41003,0.9176782
1,242,0,14,1356.8955,702.54803,0.9290208
1,242,0,15,1357.1125,194.22455,0.973799
1,242,0,16,1378.1119,189.16695,0.89178914
1,242,0,17,1325.5422,209.9827,0.83639306
1,242,0,18,0.0,0.0,0.0
1,242,0,19,1357.2798,739.0881,0.77221316
1,242,0,20,1367.7637,733.8722,0.7881488
1,242,0,21,1346.5021,712.9711,0.67903274
1,242,0,22,1320.5234,744.3667,0.9252214
1,242,0,23,1304.5762,744.1718,0.86979616
1,242,0,24,1309.7843,723.31,0.8607154
1,242,1,0,1619.0481,765.09845,0.95183426
1,242,1,1,1608.6794,796.51276,0.9276243
1,242,1,2,1582.2676,791.4642,0.9026276
1,242,1,3,1577.1482,843.8717,0.9269682
1,242,1,4,1608.6736,807.27875,0.8312973
1,242,1,5,1639.927,801.7961,0.88991076
1,242,1,6,1650.2068,849.1687,0.8679132
1,242,1,7,1629.3994,812.29083,0.71650416
1,242,1,8,1608.5131,870.17444,0.5281038
1,242,1,9,1587.6882,875.14355,0.54391885
1,242,1,10,1597.9048,880.45636,0.05414013
1,242,1,11,0.0,0.0,0.0
1,242,1,12,1624.1858,870.1356,0.4930516
1,242,1,13,0.0,0.0,0.0
1,242,1,14,0.0,0.0,0.0
1,242,1,15,1613.6487,754.8101,0.9751316
1,242,1,16,1624.3962,754.74445,0.9306348
1,242,1,17,1597.8834,765.05457,0.9012599
1,242,1,18,1634.7393,765.051,0.2885315
1,242,1,19,0.0,0.0,0.0
1,242,1,20,0.0,0.0,0.0
1,242,1,21,0.0,0.0,0.0
1,242,1,22,0.0,0.0,0.0
1,242,1,23,0.0,0.0,0.0
1,242,1,24,0.0,0.0,0.0
1,243,0,0,1362.3817,231.15576,0.96851146
1,243,0,1,1351.9651,288.64777,0.9289473
1,243,0,2,1304.6294,298.88306,0.88259655
1,243,0,3,1231.4318,262.19446,0.9479982
1,243,0,4,1231.2585,178.69029,0.892212
1,243,0,5,1398.8241,283.46887,0.9080997
1,243,0,6,1435.5731,209.90794,0.93281305
1,243,0,7,1393.7793,136.6776,0.9135312
1,243,0,8,1362.5874,471.95856,0.93659383
1,243,0,9,1336.2678,471.77628,0.8953975
1,243,0,10,1315.1627,608.1626,0.95970666
1,243,0,11,1294.194,749.6705,0.88298637
1,243,0,12,1398.7919,472.0278,0.9097547
1,243,0,13,1372.947,618.4421,0.9019447
1,243,0,14,1346.7397,754.74274,0.9147736
1,243,0,15,1351.7733,230.8203,0.92901564
1,243,0,16,1372.6748,225.67519,0.89197373
1,243,0,17,1320.503,246.60213,0.8365072
1,243,0,18,1393.677,236.30812,0.15263903
1,243,0,19,1346.7468,786.09326,0.79768074
1,243,0,20,1362.3147,781.0167,0.8331264
1,243,0,21,1341.2928,765.0936,0.7699291
1,243,0,22,1299.3823,780.8895,0.7904475
1,243,0,23,1278.6257,775.69507,0.80411214
1,243,0,24,1294.335,765.131,0.80602354
1,243,1,0,1619.0653,765.10645,0.9479741
1,243,1,1,1608.5978,791.5487,0.9274763
1,243,1,2,1577.2897,791.36725,0.9071287
1,243,1,3,1577.2241,843.83813,0.9224222
1,243,1,4,1613.5797,807.1356,0.8311427
1,243,1,5,1639.8264,801.7679,0.88270694
1,243,1,6,1645.3129,849.0789,0.86358637
1,243,1,7,1629.3353,807.2467,0.7246994
1,243,1,8,1608.4489,870.09406,0.5099197
1,243,1,9,1587.6558,870.1512,0.5259281
1,243,1,10,0.0,0.0,0.0
1,243,1,11,0.0,0.0,0.0
1,243,1,12,1619.2057,870.0515,0.47833818
1,243,1,13,0.0,0.0,0.0
1,243,1,14,0.0,0.0,0.0
1,243,1,15,1613.669,754.8034,0.9726981
1,243,1,16,1624.4142,754.7589,0.9267652
1,243,1,17,1597.8947,760.1261,0.8951507
1,243,1,18,1634.7427,765.0894,0.26184943
1,243,1,19,0.0,0.0,0.0
1,243,1,20,0.0,0.0,0.0
1,243,1,21,0.0,0.0,0.0
1,243,1,22,0.0,0.0,0.0
1,243,1,23,0.0,0.0,0.0
1,243,1,24,0.0,0.0,0.0
1,244,0,0,1356.9551,273.02707,0.94357604
1,244,0,1,1351.6985,325.36563,0.930399
1,244,0,2,1294.265,330.57175,0.87931705
1,244,0,3,1220.8319,309.4158,0.9664421
1,244,0,4,1200.1105,236.0991,0.908542
1,244,0,5,1398.8823,325.19626,0.9152964
1,244,0,6,1435.7759,251.91406,0.92630684
1,244,0,7,1388.5337,183.65866,0.89544576
1,244,0,8,1362.2097,508.4567,0.91989183
1,244,0,9,1330.7834,503.42654,0.88028234
1,244,0,10,1309.8896,644.8661,0.93718636
1,244,0,11,1283.7432,796.6796,0.9084023
1,244,0,12,1393.7607,508.49985,0.8932857
1,244,0,13,1372.7662,655.1047,0.9091097
1,244,0,14,1351.848,801.7966,0.911139
1,244,0,15,1341.4775,267.67755,0.91267794
1,244,0,16,1362.3328,267.5324,0.9195598
1,244,0,17,1320.3739,278.09857,0.8658762
1,244,0,18,1378.1945,278.01068,0.55675685
1,244,0,19,1336.2739,833.23004,0.71685773
1,244,0,20,1357.0758,828.2458,0.7509781
1,244,0,21,1341.468,807.2675,0.7654268
1,244,0,22,1257.7133,833.24677,0.7818993
1,244,0,23,1242.0416,822.7169,0.81170255
1,244,0,24,1294.2644,812.2074,0.83019173
1,244,1,0,1618.9792,765.1134,0.95574695
1,244,1,1,1608.622,791.5911,0.9221604
1,244,1,2,1577.3092,791.38367,0.9003254
1,244,1,3,1577.1599,843.84216,0.9200487
1,244,1,4,1608.6923,807.21277,0.8258221
1,244,1,5,1639.892,801.8186,0.884942
1,244,1,6,1645.304,849.14746,0.86505336
1,244,1,7,1624.3744,807.26404,0.7238541
1,244,1,8,1608.4014,870.09235,0.47711486
1,244,1,9,1587.5966,870.12274,0.49678487
1,244,1,10,1592.8873,880.45746,0.05052318
1,244,1,11,0.0,0.0,0.0
1,244,1,12,1619.1534,870.0705,0.44490278
1,244,1,13,0.0,0.0,0.0
1,244,1,14,0.0,0.0,0.0
1,244,1,15,1613.6133,754.8194,0.977295
1,244,1,16,1624.3322,754.7617,0.9319871
1,244,1,17,1592.9305,765.05493,0.8954683
1,244,1,18,1634.6957,765.0538,0.29150158
1,244,1,19,0.0,0.0,0.0
1,244,1,20,0.0,0.0,0.0
1,244,1,21,0.0,0.0,0.0
1,244,1,22,0.0,0.0,0.0
1,244,1,23,0.0,0.0,0.0
1,244,1,24,0.0,0.0,0.0
1,245,0,0,1351.795,314.93945,0.93250185
1,245,0,1,1346.6815,377.72418,0.923258
1,245,0,2,1294.2861,382.74628,0.8715485
1,245,0,3,1215.769,356.72327,0.95356184
1,245,0,4,1184.2593,288.622,0.8642635
1,245,0,5,1393.8312,377.5577,0.90070915
1,245,0,6,1440.8326,314.57416,0.97330683
1,245,0,7,1393.8241,246.53163,0.88830763
1,245,0,8,1351.9417,555.8057,0.9382202
1,245,0,9,1320.4077,555.6215,0.9327514
1,245,0,10,1299.4584,691.74286,0.9156538
1,245,0,11,1283.8517,833.41364,0.93084574
1,245,0,12,1383.2354,560.76965,0.90768886
1,245,0,13,1367.4891,692.0931,0.9406966
1,245,0,14,1351.9835,854.07855,0.9216324
1,245,0,15,1341.26,309.4663,0.9015134
1,245,0,16,1362.2509,309.60284,0.9020763
1,245,0,17,1320.32,319.91965,0.75445235
1,245,0,18,1378.1387,325.19437,0.61233217
1,245,0,19,1315.1813,869.9463,0.6606882
1,245,0,20,1331.0206,875.30743,0.6585479
1,245,0,21,1356.9885,864.58746,0.7537914
1,245,0,22,1241.7817,854.339,0.8376003
1,245,0,23,1236.6581,848.84485,0.8143289
1,245,0,24,1299.3987,854.1343,0.838189
1,245,1,0,1618.884,765.1951,0.95778877
1,245,1,1,1608.6097,796.50757,0.9263632
1,245,1,2,1577.2345,791.3638,0.91253483
1,245,1,3,1577.2056,843.81305,0.9167989
1,245,1,4,1608.6659,807.0821,0.8301334
1,245,1,5,1639.9187,801.8511,0.88715506
1,245,1,6,1645.2781,849.1939,0.8845057
1,245,1,7,1624.3694,807.14734,0.7524342
1,245,1,8,1608.3722,870.0827,0.4928113
1,245,1,9,1587.5216,870.1202,0.5165704
1,245,1,10,0.0,0.0,0.0
1,245,1,11,0.0,0.0,0.0
1,245,1,12,1619.1622,870.07983,0.4594921
1,245,1,13,0.0,0.0,0.0
1,245,1,14,0.0,0.0,0.0
1,245,1,15,1613.5605,754.8768,0.97542757
1,245,1,16,1624.2578,754.8486,0.93448496
1,245,1,17,1592.8904,765.0596,0.89233404
1,245,1,18,1634.7245,765.0532,0.35209876
1,245,1,19,0.0,0.0,0.0
1,245,1,20,0.0,0.0,0.0
1,245,1,21,0.0,0.0,0.0
1,245,1,22,0.0,0.0,0.0
1,245,1,23,0.0,0.0,0.0
1,245,1,24,0.0,0.0,0.0
1,246,0,0,1341.5383,372.2668,0.8786405
1,246,0,1,1341.2732,429.80563,0.911703
1,246,0,2,1283.9392,424.695,0.88725036
1,246,0,3,1215.6853,404.0291,0.9067622
1,246,0,4,1168.4762,351.3983,0.85988617
1,246,0,5,1393.6439,424.77426,0.87712234
1,246,0,6,1451.2595,362.12808,0.97101617
1,246,0,7,1393.6635,299.01877,0.8900091
1,246,0,8,1346.5688,602.9747,0.9296024
1,246,0,9,1315.1387,602.7914,0.9394953
1,246,0,10,1288.8718,749.63196,0.8996759
1,246,0,11,1283.8679,890.9699,0.8890357
1,246,0,12,1372.8977,607.9152,0.9051136
1,246,0,13,1357.2847,754.7243,0.9369162
1,246,0,14,1351.8374,901.566,0.88068414
1,246,0,15,1331.0808,356.7461,0.8916471
1,246,0,16,1357.1168,361.95203,0.88845986
1,246,0,17,1315.1753,361.98392,0.6839433
1,246,0,18,1383.2241,382.6997,0.6848286
1,246,0,19,1315.1967,932.73254,0.75705
1,246,0,20,1336.1497,932.9485,0.7379901
1,246,0,21,1356.9689,911.99634,0.76135516
1,246,0,22,1262.8127,917.0313,0.6878196
1,246,0,23,1252.402,906.6169,0.69657177
1,246,0,24,1299.5502,901.44714,0.709401
1,246,1,0,1618.9818,765.14343,0.95647645
1,246,1,1,1608.5842,791.504,0.9376356
1,246,1,2,1577.2054,791.31525,0.9212763
1,246,1,3,1577.1399,843.82,0.93013346
1,246,1,4,1608.6398,812.2437,0.82932055
1,246,1,5,1639.8538,801.7263,0.89102656
1,246,1,6,1650.209,849.1496,0.9020915
1,246,1,7,1624.3533,807.14624,0.7572651
1,246,1,8,1608.3794,870.1113,0.54274637
1,246,1,9,1587.5023,870.1466,0.5602052
1,246,1,10,1587.4968,885.6382,0.06278341
1,246,1,11,0.0,0.0,0.0
1,246,1,12,1619.2264,870.1008,0.5143176
1,246,1,13,0.0,0.0,0.0
1,246,1,14,0.0,0.0,0.0
1,246,1,15,1613.6272,754.84216,0.9795399
1,246,1,16,1624.3395,754.7972,0.9334227
1,246,1,17,1592.9147,765.02826,0.894312
1,246,1,18,1634.7422,765.05,0.28828824
1,246,1,19,0.0,0.0,0.0
1,246,1,20,0.0,0.0,0.0
1,246,1,21,0.0,0.0,0.0
1,246,1,22,0.0,0.0,0.0
1,246,1,23,0.0,0.0,0.0
1,246,1,24,0.0,0.0,0.0
1,247,0,0,1346.5276,424.6402,0.8462218
1,247,0,1,1336.2115,477.04373,0.9425732
1,247,0,2,1283.8372,471.9654,0.9112916
1,247,0,3,1205.32,477.03986,0.9149273
1,247,0,4,1163.2366,424.64117,0.8336751
1,247,0,5,1388.5242,476.9182,0.8998332
1,247,0,6,1451.569,435.4269,0.930982
1,247,0,7,1404.235,367.28656,0.88418645
1,247,0,8,1341.4058,650.0047,0.924224
1,247,0,9,1310.0132,649.90717,0.92730016
1,247,0,10,1283.6143,796.71344,0.920771
1,247,0,11,1283.9049,943.38715,0.9217453
1,247,0,12,1367.7975,650.0859,0.9140843
1,247,0,13,1351.9255,801.7364,0.9290032
1,247,0,14,1351.8904,953.79663,0.88344055
1,247,0,15,1336.0626,409.04205,0.8178789
1,247,0,16,1357.0688,414.19287,0.83211714
1,247,0,17,1315.1868,414.2914,0.67506456
1,247,0,18,1372.9011,429.78137,0.6155525
1,247,0,19,1315.1852,979.8655,0.8646786
1,247,0,20,1336.0853,980.1224,0.8310847
1,247,0,21,1357.1327,969.55023,0.8029388
1,247,0,22,1262.677,969.5073,0.7236556
1,247,0,23,1252.3878,959.16724,0.71367514
1,247,0,24,1304.5607,953.8873,0.720358
1,247,1,0,1618.8844,765.1855,0.9572709
1,247,1,1,1608.6019,791.5389,0.93340415
1,247,1,2,1577.2646,791.3736,0.91356945
1,247,1,3,1577.1786,843.7489,0.914152
1,247,1,4,1608.6534,807.16455,0.82357335
1,247,1,5,1639.8605,801.7429,0.8824558
1,247,1,6,1645.3378,849.0909,0.87279516
1,247,1,7,1624.3695,807.1909,0.72554356
1,247,1,8,1608.3729,869.99,0.49245304
1,247,1,9,1587.5701,870.02515,0.51389736
1,247,1,10,1592.8225,875.3889,0.052481826
1,247,1,11,0.0,0.0,0.0
1,247,1,12,1619.1105,869.97424,0.46057132
1,247,1,13,0.0,0.0,0.0
1,247,1,14,0.0,0.0,0.0
1,247,1,15,1613.5662,754.88464,0.9763218
1,247,1,16,1624.2318,754.8352,0.93393356
